TimeStamp,turbine_power1,turbine_power10,ws
2021-02-04 22:20:00,3690.04,3689.15,12.67
2021-02-04 22:30:00,3209.66,3689.56,12.41
2021-02-04 22:40:00,-12.03,3689.85,12.42
2021-02-04 22:50:00,3347.61,3690.12,12.84
2021-02-04 23:00:00,3690.18,3687.07,12.83
2021-02-04 23:10:00,3681.92,3671.68,11.59
2021-02-04 23:20:00,2880.56,3325.36,10.66
2021-02-04 23:30:00,-6.21,3053.48,10.34
2021-02-04 23:40:00,-2.97,3184.4,10.33
2021-02-04 23:50:00,-4.45,3092.07,10.07
2021-02-05 00:00:00,3015.72,2433.62,10.25
2021-02-05 00:10:00,3674.24,2814.01,11.26
2021-02-05 00:20:00,117.76,3455.03,11.15
2021-02-05 00:30:00,-2.2,3661.29,10.99
2021-02-05 00:40:00,-2.74,2909.01,10.82
2021-02-05 00:50:00,-3.57,3613.59,10.61
2021-02-05 01:00:00,-2.41,2596.89,11.0
2021-02-05 01:10:00,-3.24,815.4,10.7
2021-02-05 01:20:00,-10.62,1976.13,10.71
2021-02-05 01:30:00,2410.25,3690.0,11.45
2021-02-05 01:40:00,3690.28,3691.9,12.78
2021-02-05 01:50:00,3690.59,3692.21,13.16
2021-02-05 02:00:00,3694.67,3690.37,12.48
2021-02-05 02:10:00,2983.99,3695.41,12.19
2021-02-05 02:20:00,-3.07,3690.62,12.46
2021-02-05 02:30:00,-2.88,3689.62,13.29
2021-02-05 02:40:00,-2.59,3691.64,13.79
2021-02-05 02:50:00,-3.41,3690.26,13.33
2021-02-05 03:00:00,-2.68,3689.74,13.25
2021-02-05 03:10:00,-3.53,3689.44,13.16
2021-02-05 03:20:00,-5.43,3691.01,12.79
2021-02-05 03:30:00,993.96,3691.31,12.02
2021-02-05 03:40:00,2229.99,3690.17,11.04
2021-02-05 03:50:00,3078.26,3686.24,10.91
2021-02-05 04:00:00,3286.89,3709.0,11.08
2021-02-05 04:10:00,3683.17,3691.57,11.52
2021-02-05 04:20:00,3688.03,3688.91,12.5
2021-02-05 04:30:00,3694.7,3686.73,12.71
2021-02-05 04:40:00,3690.84,3692.61,12.52
2021-02-05 04:50:00,3683.25,3650.99,11.52
2021-02-05 05:00:00,3691.52,3695.0,12.82
2021-02-05 05:10:00,3697.46,3693.22,12.5
2021-02-05 05:20:00,3621.8,3691.44,11.06
2021-02-05 05:30:00,3138.36,3283.95,9.87
2021-02-05 05:40:00,2581.64,3342.79,10.03
2021-02-05 05:50:00,3630.28,3689.84,11.8
2021-02-05 06:00:00,3022.02,3687.36,10.99
2021-02-05 06:10:00,2471.82,3676.61,10.33
2021-02-05 06:20:00,682.95,3481.72,10.24
2021-02-05 06:30:00,-3.61,3355.83,9.55
2021-02-05 06:40:00,-3.54,2716.22,9.51
2021-02-05 06:50:00,-3.54,2793.87,9.3
2021-02-05 07:00:00,1171.32,2205.16,8.24
2021-02-05 07:10:00,2198.6,1056.41,7.37
2021-02-05 07:20:00,1819.62,63.15,6.14
2021-02-05 07:30:00,1137.19,-6.63,5.65
2021-02-05 07:40:00,1260.32,-9.65,6.0
2021-02-05 07:50:00,1640.0,156.39,6.46
2021-02-05 08:00:00,1871.97,403.94,7.7
2021-02-05 08:10:00,1949.69,1124.38,8.3
2021-02-05 08:20:00,2096.13,2025.36,8.59
2021-02-05 08:30:00,2533.74,3142.03,9.42
2021-02-05 08:40:00,3336.94,3681.67,10.24
2021-02-05 08:50:00,3107.18,3686.36,10.39
2021-02-05 09:00:00,2751.84,3548.88,10.08
2021-02-05 09:10:00,2900.97,3639.65,10.08
2021-02-05 09:20:00,3078.52,3688.39,10.49
2021-02-05 09:30:00,3047.84,3691.79,10.88
2021-02-05 09:40:00,2509.44,3643.46,10.5
2021-02-05 09:50:00,2831.78,3658.38,10.16
2021-02-05 10:00:00,3408.07,3689.14,10.3
2021-02-05 10:10:00,3294.68,3615.75,10.07
2021-02-05 10:20:00,3467.32,3625.25,10.07
2021-02-05 10:30:00,3615.63,3657.21,10.1
2021-02-05 10:40:00,3613.66,3652.56,10.11
2021-02-05 10:50:00,3582.32,3666.74,10.25
2021-02-05 11:00:00,3619.52,3646.55,10.47
2021-02-05 11:10:00,3434.15,3687.95,10.75
2021-02-05 11:20:00,-7.42,3510.44,10.57
2021-02-05 11:30:00,-3.22,3543.31,10.06
2021-02-05 11:40:00,-2.31,3533.19,10.06
2021-02-05 11:50:00,1701.72,3494.51,9.77
2021-02-05 12:00:00,3514.68,3681.46,10.31
2021-02-05 12:10:00,3609.16,3679.12,10.53
2021-02-05 12:20:00,3531.58,3652.38,10.34
2021-02-05 12:30:00,1205.37,3561.05,10.83
2021-02-05 12:40:00,-2.85,3536.04,11.12
2021-02-05 12:50:00,-2.37,3673.77,11.17
2021-02-05 13:00:00,1306.21,3682.11,11.48
2021-02-05 13:10:00,3689.73,3689.92,12.33
2021-02-05 13:20:00,3689.0,3688.53,12.98
2021-02-05 13:30:00,3437.39,3691.17,12.49
2021-02-05 13:40:00,-7.64,3689.71,12.48
2021-02-05 13:50:00,-3.23,3690.39,12.98
2021-02-05 14:00:00,-2.58,3689.63,13.61
2021-02-05 14:10:00,-3.03,3692.2,13.7
2021-02-05 14:20:00,-2.43,3692.61,13.22
2021-02-05 14:30:00,-2.46,3688.11,12.48
2021-02-05 14:40:00,-3.02,3679.53,11.49
2021-02-05 14:50:00,-3.22,3693.22,10.64
2021-02-05 15:00:00,-4.14,3689.77,11.12
2021-02-05 15:10:00,-3.47,3684.18,11.6
2021-02-05 15:20:00,-3.63,3635.03,10.61
2021-02-05 15:30:00,-5.64,3641.38,10.56
2021-02-05 15:40:00,-4.93,3685.17,11.23
2021-02-05 15:50:00,-3.54,3688.45,12.11
2021-02-05 16:00:00,-5.67,3690.16,12.29
2021-02-05 16:10:00,2552.25,3688.87,12.77
2021-02-05 16:20:00,3690.7,3690.33,13.38
2021-02-05 16:30:00,3688.86,3691.83,13.21
2021-02-05 16:40:00,3691.79,3688.88,12.92
2021-02-05 16:50:00,3690.25,3689.3,12.63
2021-02-05 17:00:00,3690.71,3689.59,12.42
2021-02-05 17:10:00,3689.84,3692.19,13.18
2021-02-05 17:20:00,3689.51,3688.97,13.9
2021-02-05 17:30:00,3690.5,3688.41,14.07
2021-02-05 17:40:00,3689.94,3687.92,14.24
2021-02-05 17:50:00,3689.59,3692.02,14.34
2021-02-05 18:00:00,3691.87,3689.59,13.88
2021-02-05 18:10:00,3689.57,3688.7,13.69
2021-02-05 18:20:00,3685.18,3690.84,13.14
2021-02-05 18:30:00,2025.33,3689.2,11.93
2021-02-05 18:40:00,-4.39,3689.83,11.14
2021-02-05 18:50:00,328.82,3690.01,8.62
2021-02-05 19:00:00,975.34,3687.41,8.13
2021-02-05 19:10:00,903.59,3680.09,7.97
2021-02-05 19:20:00,1202.41,2601.45,7.74
2021-02-05 19:30:00,1503.56,930.72,7.73
2021-02-05 19:40:00,1922.95,465.09,7.48
2021-02-05 19:50:00,1995.7,381.32,6.89
2021-02-05 20:00:00,2261.08,380.43,6.98
2021-02-05 20:10:00,2521.03,472.84,7.39
2021-02-05 20:20:00,304.62,568.67,7.57
2021-02-05 20:30:00,2559.0,1044.3,8.44
2021-02-05 20:40:00,2907.92,2181.16,9.45
2021-02-05 20:50:00,674.44,3685.29,10.79
2021-02-05 21:00:00,-3.33,3689.74,11.85
2021-02-05 21:10:00,-2.39,3689.09,11.86
2021-02-05 21:20:00,-2.94,3687.46,11.94
2021-02-05 21:30:00,2907.36,3683.87,13.87
2021-02-05 21:40:00,3690.99,3691.5,15.84
2021-02-05 21:50:00,2603.51,3688.06,15.76
2021-02-05 22:00:00,-5.77,3685.46,16.9
2021-02-05 22:10:00,-2.76,3689.59,17.76
2021-02-05 22:20:00,29.18,3687.41,18.32
2021-02-05 22:30:00,3667.3,3690.03,17.35
2021-02-05 22:40:00,3112.99,3691.55,17.23
2021-02-05 22:50:00,-2.85,3692.92,18.43
2021-02-05 23:00:00,-2.64,3691.91,18.83
2021-02-05 23:10:00,-2.63,3689.66,18.33
2021-02-05 23:20:00,-2.78,3692.47,16.64
2021-02-05 23:30:00,-2.49,3683.5,16.68
2021-02-05 23:40:00,-2.64,3686.83,17.96
2021-02-05 23:50:00,-2.84,3689.57,17.6
2021-02-06 00:00:00,-3.47,3688.8,17.38
2021-02-06 00:10:00,-2.54,3688.61,17.97
2021-02-06 00:20:00,-3.0,3695.22,17.41
2021-02-06 00:30:00,-2.44,3689.99,15.73
2021-02-06 00:40:00,-3.04,3688.29,14.76
2021-02-06 00:50:00,-3.58,3686.32,15.27
2021-02-06 01:00:00,-2.61,3684.44,15.34
2021-02-06 01:10:00,-2.78,3691.63,14.6
2021-02-06 01:20:00,-3.81,3686.7,14.81
2021-02-06 01:30:00,-2.43,3691.44,14.86
2021-02-06 01:40:00,-2.99,3686.15,14.29
2021-02-06 01:50:00,-3.93,3691.6,13.68
2021-02-06 02:00:00,-2.6,3685.44,13.21
2021-02-06 02:10:00,-3.84,3690.27,13.31
2021-02-06 02:20:00,-3.21,3694.57,13.49
2021-02-06 02:30:00,-3.84,3690.59,13.63
2021-02-06 02:40:00,-2.94,3694.8,13.55
2021-02-06 02:50:00,-3.96,3690.29,13.5
2021-02-06 03:00:00,-3.15,3691.59,13.4
2021-02-06 03:10:00,-3.71,3684.47,13.39
2021-02-06 03:20:00,-2.83,2676.52,12.61
2021-02-06 03:30:00,-3.63,1843.6,11.94
2021-02-06 03:40:00,-2.57,2211.16,11.75
2021-02-06 03:50:00,-4.1,3022.67,12.03
2021-02-06 04:00:00,-2.56,2822.6,12.54
2021-02-06 04:10:00,-3.97,2761.0,12.59
2021-02-06 04:20:00,-2.97,2563.63,12.39
2021-02-06 04:30:00,-3.95,2189.52,12.43
2021-02-06 04:40:00,-3.06,2986.52,12.61
2021-02-06 04:50:00,-4.13,3673.16,12.21
2021-02-06 05:00:00,-3.32,3691.97,12.26
2021-02-06 05:10:00,-4.79,3690.99,12.56
2021-02-06 05:20:00,-3.44,3687.46,12.41
2021-02-06 05:30:00,-4.08,3691.82,14.08
2021-02-06 05:40:00,-3.32,3689.53,13.98
2021-02-06 05:50:00,-4.68,3691.91,13.33
2021-02-06 06:00:00,-3.81,3691.8,13.15
2021-02-06 06:10:00,-4.94,3688.72,12.66
2021-02-06 06:20:00,-5.18,3690.18,12.98
2021-02-06 06:30:00,-3.85,3690.1,12.51
2021-02-06 06:40:00,-4.42,3687.61,12.36
2021-02-06 06:50:00,-3.62,3690.91,12.61
2021-02-06 07:00:00,-4.2,3687.37,12.21
2021-02-06 07:10:00,-3.28,3685.2,11.76
2021-02-06 07:20:00,-5.13,3690.54,11.64
2021-02-06 07:30:00,-3.23,3688.56,12.15
2021-02-06 07:40:00,-4.34,3689.92,11.84
2021-02-06 07:50:00,-3.42,3693.41,11.92
2021-02-06 08:00:00,-4.1,3689.46,12.08
2021-02-06 08:10:00,-3.22,3689.18,11.47
2021-02-06 08:20:00,-3.46,3617.25,10.62
2021-02-06 08:30:00,-3.25,3666.12,10.22
2021-02-06 08:40:00,-3.25,3531.61,9.58
2021-02-06 08:50:00,-4.79,3616.29,10.19
2021-02-06 09:00:00,-2.68,3539.28,10.49
2021-02-06 09:10:00,-4.14,3641.28,10.7
2021-02-06 09:20:00,-2.92,3529.83,11.03
2021-02-06 09:30:00,-3.88,3585.89,10.61
2021-02-06 09:40:00,-3.3,3685.28,11.51
2021-02-06 09:50:00,-4.68,3689.77,12.41
2021-02-06 10:00:00,1884.47,3692.93,13.0
2021-02-06 10:10:00,3691.5,3690.23,13.59
2021-02-06 10:20:00,3691.64,3688.65,13.62
2021-02-06 10:30:00,3691.41,3686.07,13.21
2021-02-06 10:40:00,3687.85,3689.38,12.46
2021-02-06 10:50:00,3688.61,3548.0,11.28
2021-02-06 11:00:00,3686.29,3669.15,12.14
2021-02-06 11:10:00,3694.12,3692.22,13.58
2021-02-06 11:20:00,3684.16,3689.36,13.52
2021-02-06 11:30:00,3690.09,3661.45,12.29
2021-02-06 11:40:00,3672.8,3656.26,11.7
2021-02-06 11:50:00,3680.7,3692.27,12.32
2021-02-06 12:00:00,3685.23,3691.95,13.69
2021-02-06 12:10:00,3689.72,3690.17,13.89
2021-02-06 12:20:00,3689.25,3692.62,13.82
2021-02-06 12:30:00,3687.72,3689.42,13.98
2021-02-06 12:40:00,3688.2,3689.31,14.51
2021-02-06 12:50:00,3684.34,3690.24,14.68
2021-02-06 13:00:00,3691.06,3692.94,14.51
2021-02-06 13:10:00,3690.05,3689.46,14.32
2021-02-06 13:20:00,3690.7,3690.6,14.68
2021-02-06 13:30:00,3695.14,3693.11,14.67
2021-02-06 13:40:00,3687.08,3689.47,15.23
2021-02-06 13:50:00,3688.59,3690.63,14.9
2021-02-06 14:00:00,3689.41,3690.76,14.9
2021-02-06 14:10:00,3695.26,3690.43,16.2
2021-02-06 14:20:00,3690.89,3690.08,16.1
2021-02-06 14:30:00,3688.11,3691.45,16.09
2021-02-06 14:40:00,3690.89,3691.85,15.49
2021-02-06 14:50:00,3688.64,3690.9,17.67
2021-02-06 15:00:00,3688.57,3690.28,18.28
2021-02-06 15:10:00,3689.6,3684.01,17.45
2021-02-06 15:20:00,3687.17,3693.11,17.75
2021-02-06 15:30:00,3688.31,3692.37,18.59
2021-02-06 15:40:00,3694.55,3683.97,19.09
2021-02-06 15:50:00,3686.58,3693.52,18.31
2021-02-06 16:00:00,3694.92,3695.53,18.31
2021-02-06 16:10:00,3699.79,3692.75,20.12
2021-02-06 16:20:00,3688.77,3691.16,19.45
2021-02-06 16:30:00,3690.24,3688.13,19.71
2021-02-06 16:40:00,3693.98,3695.34,21.52
2021-02-06 16:50:00,3689.97,3696.2,22.48
2021-02-06 17:00:00,3693.81,3689.96,21.95
2021-02-06 17:10:00,3694.97,3687.47,21.7
2021-02-06 17:20:00,3690.17,3688.92,21.49
2021-02-06 17:30:00,3690.87,686.7,21.01
2021-02-06 17:40:00,3692.24,-9.16,19.38
2021-02-06 17:50:00,3689.27,-12.45,20.39
2021-02-06 18:00:00,3690.94,2436.44,20.7
2021-02-06 18:10:00,3689.53,3682.18,22.14
2021-02-06 18:20:00,3690.37,3693.69,22.66
2021-02-06 18:30:00,3691.69,3689.33,19.74
2021-02-06 18:40:00,3687.29,3694.33,18.64
2021-02-06 18:50:00,3690.2,3692.83,20.87
2021-02-06 19:00:00,3683.25,978.05,22.46
2021-02-06 19:10:00,3694.65,-7.28,21.51
2021-02-06 19:20:00,3685.16,-8.14,21.85
2021-02-06 19:30:00,3685.58,-9.98,19.88
2021-02-06 19:40:00,3690.93,-12.84,19.57
2021-02-06 19:50:00,3685.76,-11.19,18.81
2021-02-06 20:00:00,3686.66,3194.72,20.67
2021-02-06 20:10:00,3692.16,3688.67,20.7
2021-02-06 20:20:00,3692.21,3695.32,21.58
2021-02-06 20:30:00,3696.61,3690.8,19.87
2021-02-06 20:40:00,3686.43,3688.66,22.01
2021-02-06 20:50:00,3636.0,3689.97,22.85
2021-02-06 21:00:00,168.38,3690.6,22.08
2021-02-06 21:10:00,-7.93,3692.23,20.63
2021-02-06 21:20:00,853.55,3685.27,20.83
2021-02-06 21:30:00,3689.31,3687.9,20.14
2021-02-06 21:40:00,3692.4,3689.53,21.45
2021-02-06 21:50:00,3692.56,3682.58,21.49
2021-02-06 22:00:00,3685.96,3706.32,21.26
2021-02-06 22:10:00,3689.25,3688.8,19.92
2021-02-06 22:20:00,3684.96,3697.29,20.21
2021-02-06 22:30:00,3687.53,3689.11,19.8
2021-02-06 22:40:00,3699.86,1408.52,21.06
2021-02-06 22:50:00,3687.21,-10.06,20.34
2021-02-06 23:00:00,3682.98,3066.69,19.96
2021-02-06 23:10:00,3693.59,3692.45,19.54
2021-02-06 23:20:00,3685.53,3689.72,19.21
2021-02-06 23:30:00,3691.2,3689.92,19.46
2021-02-06 23:40:00,3689.64,3690.25,19.9
2021-02-06 23:50:00,3694.7,3685.88,18.65
2021-02-07 00:00:00,3690.52,3689.28,18.22
2021-02-07 00:10:00,3691.69,3686.62,18.54
2021-02-07 00:20:00,3687.95,3687.27,19.85
2021-02-07 00:30:00,3693.39,1182.51,21.75
2021-02-07 00:40:00,3693.23,3163.45,19.89
2021-02-07 00:50:00,3684.56,3687.55,19.19
2021-02-07 01:00:00,3688.07,3687.84,18.91
2021-02-07 01:10:00,3696.74,3686.18,19.27
2021-02-07 01:20:00,3686.07,3696.6,19.41
2021-02-07 01:30:00,3684.78,3692.79,18.34
2021-02-07 01:40:00,3691.91,3690.07,18.69
2021-02-07 01:50:00,3690.03,3686.33,18.29
2021-02-07 02:00:00,3686.55,3697.34,20.33
2021-02-07 02:10:00,3700.66,3687.31,20.65
2021-02-07 02:20:00,3690.5,3685.23,19.06
2021-02-07 02:30:00,3692.49,3692.67,18.9
2021-02-07 02:40:00,3686.9,3691.58,19.39
2021-02-07 02:50:00,3681.27,3692.18,20.1
2021-02-07 03:00:00,3692.04,2857.98,19.4
2021-02-07 03:10:00,3688.58,-12.62,18.85
2021-02-07 03:20:00,3682.22,1626.68,18.03
2021-02-07 03:30:00,3692.67,3690.18,17.75
2021-02-07 03:40:00,3689.86,3697.16,17.27
2021-02-07 03:50:00,3690.71,3692.23,17.51
2021-02-07 04:00:00,3687.63,3686.69,18.0
2021-02-07 04:10:00,3695.82,2573.11,18.94
2021-02-07 04:20:00,3688.55,1216.51,19.09
2021-02-07 04:30:00,3683.54,3686.01,18.11
2021-02-07 04:40:00,3695.61,3692.33,17.34
2021-02-07 04:50:00,3686.08,3687.49,16.39
2021-02-07 05:00:00,3688.07,3691.33,16.31
2021-02-07 05:10:00,3688.75,3689.17,16.66
2021-02-07 05:20:00,3701.79,3687.67,16.75
2021-02-07 05:30:00,3691.05,3694.57,16.49
2021-02-07 05:40:00,3685.47,3691.01,15.89
2021-02-07 05:50:00,3689.11,3688.9,15.06
2021-02-07 06:00:00,3691.96,3689.99,14.86
2021-02-07 06:10:00,3693.11,3686.13,15.51
2021-02-07 06:20:00,3688.2,3693.7,15.6
2021-02-07 06:30:00,3689.24,3691.36,14.74
2021-02-07 06:40:00,3689.74,3691.32,14.74
2021-02-07 06:50:00,3693.44,3691.47,16.05
2021-02-07 07:00:00,3694.45,3692.9,18.77
2021-02-07 07:10:00,3693.13,3688.47,18.14
2021-02-07 07:20:00,3690.6,3688.71,16.61
2021-02-07 07:30:00,3688.07,3689.42,17.13
2021-02-07 07:40:00,3688.62,3691.48,17.71
2021-02-07 07:50:00,3684.71,3689.69,18.18
2021-02-07 08:00:00,3689.59,3685.95,17.92
2021-02-07 08:10:00,3692.08,3686.72,17.16
2021-02-07 08:20:00,3688.21,3689.0,16.56
2021-02-07 08:30:00,3689.51,3688.07,15.69
2021-02-07 08:40:00,3692.79,3688.7,14.71
2021-02-07 08:50:00,3692.28,3688.93,15.05
2021-02-07 09:00:00,3692.69,3685.04,16.67
2021-02-07 09:10:00,3691.83,3692.36,16.31
2021-02-07 09:20:00,3690.01,3688.31,15.4
2021-02-07 09:30:00,3691.37,3689.13,15.19
2021-02-07 09:40:00,3688.84,3687.02,15.13
2021-02-07 09:50:00,3691.94,3690.4,15.48
2021-02-07 10:00:00,3691.93,3687.97,15.73
2021-02-07 10:10:00,3690.06,3689.82,15.18
2021-02-07 10:20:00,3692.53,3691.18,14.09
2021-02-07 10:30:00,3692.15,3690.8,13.71
2021-02-07 10:40:00,3687.06,3690.4,13.74
2021-02-07 10:50:00,3690.74,3686.69,13.94
2021-02-07 11:00:00,3688.87,3688.91,14.54
2021-02-07 11:10:00,3692.76,3692.47,14.96
2021-02-07 11:20:00,3690.71,3689.43,15.11
2021-02-07 11:30:00,3689.57,3692.11,14.96
2021-02-07 11:40:00,3688.08,3693.0,14.48
2021-02-07 11:50:00,3689.43,3691.89,14.59
2021-02-07 12:00:00,3692.5,3691.1,14.87
2021-02-07 12:10:00,3690.19,3691.05,14.4
2021-02-07 12:20:00,3690.76,3690.93,13.61
2021-02-07 12:30:00,3693.47,3692.6,14.99
2021-02-07 12:40:00,3691.86,3690.4,15.09
2021-02-07 12:50:00,3690.82,3692.24,14.85
2021-02-07 13:00:00,3690.15,3689.58,14.71
2021-02-07 13:10:00,3693.9,3689.69,14.83
2021-02-07 13:20:00,3689.65,3691.79,14.77
2021-02-07 13:30:00,3690.27,3690.33,14.04
2021-02-07 13:40:00,3691.88,3686.95,12.94
2021-02-07 13:50:00,3688.5,3692.36,12.12
2021-02-07 14:00:00,3689.18,3692.16,12.8
2021-02-07 14:10:00,3694.82,3692.21,13.02
2021-02-07 14:20:00,3690.08,3690.21,12.96
2021-02-07 14:30:00,3685.51,3676.18,13.18
2021-02-07 14:40:00,3690.07,3688.15,13.87
2021-02-07 14:50:00,3695.24,3693.51,14.04
2021-02-07 15:00:00,3688.17,3689.72,14.27
2021-02-07 15:10:00,3689.14,3684.56,13.19
2021-02-07 15:20:00,3690.17,3687.25,14.02
2021-02-07 15:30:00,3686.82,3689.16,15.87
2021-02-07 15:40:00,3687.23,3688.34,15.54
2021-02-07 15:50:00,3689.57,3685.73,15.4
2021-02-07 16:00:00,3688.93,3689.64,15.64
2021-02-07 16:10:00,3689.7,3687.83,14.7
2021-02-07 16:20:00,3690.8,3695.55,13.32
2021-02-07 16:30:00,3675.97,3672.84,11.42
2021-02-07 16:40:00,3301.25,3631.76,10.82
2021-02-07 16:50:00,3430.53,3689.36,11.65
2021-02-07 17:00:00,3687.61,3692.42,13.98
2021-02-07 17:10:00,3687.77,3692.22,14.13
2021-02-07 17:20:00,3691.23,3690.35,14.41
2021-02-07 17:30:00,3691.48,3688.11,16.08
2021-02-07 17:40:00,3692.43,3691.9,16.89
2021-02-07 17:50:00,3691.81,3689.26,15.56
2021-02-07 18:00:00,3685.73,3690.17,15.05
2021-02-07 18:10:00,3689.32,3692.79,15.43
2021-02-07 18:20:00,3690.27,3687.18,16.79
2021-02-07 18:30:00,3685.79,3686.92,17.25
2021-02-07 18:40:00,3694.28,3688.85,19.98
2021-02-07 18:50:00,746.1,3685.71,17.0
2021-02-07 19:00:00,3691.71,3689.48,14.04
2021-02-07 19:10:00,3692.18,3690.11,13.89
2021-02-07 19:20:00,3689.72,3692.78,14.24
2021-02-07 19:30:00,3689.87,3691.25,14.4
2021-02-07 19:40:00,3689.04,3690.45,13.4
2021-02-07 19:50:00,3690.95,3690.83,13.9
2021-02-07 20:00:00,3690.29,3688.16,14.23
2021-02-07 20:10:00,3691.47,3690.51,14.15
2021-02-07 20:20:00,3691.62,3688.93,14.43
2021-02-07 20:30:00,3690.79,3689.41,13.94
2021-02-07 20:40:00,3690.69,3688.73,13.73
2021-02-07 20:50:00,3689.88,3690.99,13.59
2021-02-07 21:00:00,3691.45,3692.7,12.93
2021-02-07 21:10:00,3688.09,3683.86,12.89
2021-02-07 21:20:00,3688.67,3667.74,13.18
2021-02-07 21:30:00,3689.81,3682.32,12.81
2021-02-07 21:40:00,3688.24,3691.29,13.12
2021-02-07 21:50:00,3693.6,3690.79,14.52
2021-02-07 22:00:00,3692.0,3693.33,14.13
2021-02-07 22:10:00,3691.94,3691.38,14.45
2021-02-07 22:20:00,3689.27,3689.81,14.0
2021-02-07 22:30:00,3690.44,3690.25,14.72
2021-02-07 22:40:00,3690.11,3689.64,15.08
2021-02-07 22:50:00,3690.48,3691.95,14.58
2021-02-07 23:00:00,3689.65,3692.24,14.06
2021-02-07 23:10:00,3693.65,3687.39,13.93
2021-02-07 23:20:00,3690.49,3689.83,14.31
2021-02-07 23:30:00,3689.75,3690.14,15.08
2021-02-07 23:40:00,3692.55,3692.17,16.01
2021-02-07 23:50:00,3691.83,3687.53,15.58
2021-02-08 00:00:00,3689.2,3693.15,15.05
2021-02-08 00:10:00,3689.0,3693.69,14.57
2021-02-08 00:20:00,3686.51,3694.19,14.5
2021-02-08 00:30:00,3692.5,3692.15,13.95
2021-02-08 00:40:00,3693.42,3686.71,13.84
2021-02-08 00:50:00,3688.71,3687.12,14.19
2021-02-08 01:00:00,3688.81,3686.79,15.52
2021-02-08 01:10:00,3687.36,3692.3,15.85
2021-02-08 01:20:00,3693.15,3690.94,16.46
2021-02-08 01:30:00,3691.89,3690.31,17.52
2021-02-08 01:40:00,3691.43,3692.32,18.67
2021-02-08 01:50:00,3692.5,3688.46,17.76
2021-02-08 02:00:00,3690.24,3690.04,16.3
2021-02-08 02:10:00,3691.13,3687.25,15.72
2021-02-08 02:20:00,3689.82,3688.68,15.63
2021-02-08 02:30:00,3685.93,3688.7,16.52
2021-02-08 02:40:00,3690.82,3690.54,17.42
2021-02-08 02:50:00,3688.25,3689.09,18.5
2021-02-08 03:00:00,3692.3,3690.13,17.24
2021-02-08 03:10:00,3689.69,3685.26,17.21
2021-02-08 03:20:00,3691.87,3692.57,16.84
2021-02-08 03:30:00,3693.95,3687.74,17.18
2021-02-08 03:40:00,3688.76,3693.6,16.98
2021-02-08 03:50:00,3690.03,3692.15,17.59
2021-02-08 04:00:00,3686.42,3693.61,17.87
2021-02-08 04:10:00,3687.72,3689.68,17.86
2021-02-08 04:20:00,3689.56,3686.63,17.81
2021-02-08 04:30:00,3687.48,3688.82,17.1
2021-02-08 04:40:00,3690.39,3684.7,17.23
2021-02-08 04:50:00,3689.59,3689.85,17.3
2021-02-08 05:00:00,3688.09,3687.39,17.66
2021-02-08 05:10:00,3690.99,3692.5,17.49
2021-02-08 05:20:00,3688.84,3688.93,17.37
2021-02-08 05:30:00,3692.04,3691.8,17.31
2021-02-08 05:40:00,3687.67,3688.92,17.04
2021-02-08 05:50:00,3689.24,3693.63,16.86
2021-02-08 06:00:00,3689.22,3693.19,16.84
2021-02-08 06:10:00,3696.11,3692.08,17.5
2021-02-08 06:20:00,3693.98,3689.07,17.51
2021-02-08 06:30:00,3689.12,3690.59,16.47
2021-02-08 06:40:00,3689.91,3691.0,15.88
2021-02-08 06:50:00,3688.82,3687.34,15.65
2021-02-08 07:00:00,3689.26,3687.01,15.79
2021-02-08 07:10:00,3689.0,3685.72,15.47
2021-02-08 07:20:00,3689.94,3692.32,15.51
2021-02-08 07:30:00,3690.84,3689.74,15.64
2021-02-08 07:40:00,3688.38,3690.36,15.75
2021-02-08 07:50:00,3688.25,3693.25,16.09
2021-02-08 08:00:00,3690.91,3687.17,16.15
2021-02-08 08:10:00,3689.48,3692.39,16.25
2021-02-08 08:20:00,3689.27,3690.98,15.94
2021-02-08 08:30:00,3693.48,3688.27,16.0
2021-02-08 08:40:00,3693.28,3693.17,16.4
2021-02-08 08:50:00,3691.27,3688.94,17.14
2021-02-08 09:00:00,3692.01,3689.41,17.57
2021-02-08 09:10:00,3690.32,3690.47,17.48
2021-02-08 09:20:00,3691.14,3690.38,16.94
2021-02-08 09:30:00,3688.85,3690.31,16.46
2021-02-08 09:40:00,3689.17,3688.94,15.98
2021-02-08 09:50:00,3691.6,3691.24,16.12
2021-02-08 10:00:00,3692.07,3688.21,16.47
2021-02-08 10:10:00,3688.51,3685.25,16.01
2021-02-08 10:20:00,3689.94,3690.75,15.92
2021-02-08 10:30:00,3691.16,3696.06,15.87
2021-02-08 10:40:00,3688.08,3690.01,16.08
2021-02-08 10:50:00,3692.21,3688.85,15.94
2021-02-08 11:00:00,3690.86,3688.73,15.82
2021-02-08 11:10:00,3691.11,3684.68,15.71
2021-02-08 11:20:00,3688.52,3689.12,15.38
2021-02-08 11:30:00,3692.12,3689.99,15.29
2021-02-08 11:40:00,3691.03,3689.67,15.37
2021-02-08 11:50:00,3689.14,3692.0,15.62
2021-02-08 12:00:00,3690.81,3688.01,15.85
2021-02-08 12:10:00,3687.89,3697.91,15.67
2021-02-08 12:20:00,3688.43,3689.75,15.53
2021-02-08 12:30:00,3695.27,3691.32,15.97
