,timestamp,windspeed,power
4456,2020-11-24 19:50:00,7.33,1105.71
4457,2020-11-24 23:10:00,7.33,1532.81
4458,2020-11-25 00:50:00,7.33,1763.91
4459,2020-11-25 01:50:00,7.29,1137.22
4460,2020-11-25 03:50:00,7.46,1264.72
4461,2020-11-25 04:00:00,7.43,1424.11
4462,2020-11-25 04:10:00,7.42,1519.06
4463,2020-11-25 04:40:00,7.35,1212.78
4464,2020-11-25 11:50:00,7.41,1127.0
4465,2020-11-25 14:10:00,7.27,1159.51
4466,2020-11-25 14:20:00,7.36,970.59
4467,2020-11-25 15:00:00,7.47,1099.53
4468,2020-11-25 18:40:00,7.49,1392.79
4469,2020-12-01 05:30:00,7.48,1191.9
4470,2020-12-01 06:50:00,7.33,1233.69
4471,2020-12-01 07:00:00,7.26,1209.56
4472,2020-12-01 07:20:00,7.32,1338.97
4473,2020-12-01 07:30:00,7.47,1459.98
4474,2020-12-01 08:30:00,7.31,1063.17
4475,2020-12-01 08:50:00,7.37,1026.04
4476,2020-12-01 12:40:00,7.27,1198.12
4477,2020-12-01 12:50:00,7.48,1276.13
4478,2020-12-01 13:00:00,7.49,1508.64
4479,2020-12-01 13:10:00,7.32,1278.81
4480,2020-12-01 14:00:00,7.4,1299.04
4481,2020-12-01 14:40:00,7.46,1318.09
4482,2020-12-03 11:50:00,7.31,1300.55
4483,2020-12-04 17:00:00,7.37,1536.35
4484,2020-12-05 00:10:00,7.43,1634.82
4485,2020-12-05 00:40:00,7.33,1419.56
4486,2020-12-07 05:20:00,7.41,1365.14
4487,2020-12-07 17:20:00,7.27,1074.54
4488,2020-12-07 17:30:00,7.34,1125.53
4489,2020-12-07 18:20:00,7.44,1176.37
4490,2020-12-07 18:30:00,7.32,1092.81
4491,2020-12-07 18:40:00,7.46,1150.13
4492,2020-12-07 19:00:00,7.39,1198.8
4493,2020-12-07 19:30:00,7.34,1230.7
4494,2020-12-07 19:50:00,7.39,1293.33
4495,2020-12-07 20:10:00,7.25,1406.63
4496,2020-12-07 20:20:00,7.31,1368.82
4497,2020-12-08 02:00:00,7.32,1494.44
4498,2020-12-08 19:30:00,7.39,1357.74
4499,2020-12-08 19:40:00,7.34,1449.18
4500,2020-12-08 20:10:00,7.47,1594.25
4501,2020-12-13 14:30:00,7.26,1008.45
4502,2020-12-13 14:40:00,7.26,1046.17
4503,2020-12-13 14:50:00,7.26,1055.66
4504,2020-12-18 15:30:00,7.47,1608.52
4505,2020-12-20 12:30:00,7.43,1411.02
4506,2020-12-21 22:10:00,7.25,1101.28
4507,2020-12-21 23:30:00,7.27,1178.57
4508,2020-12-21 23:50:00,7.43,1295.75
4509,2020-12-22 00:00:00,7.43,1309.09
4510,2020-12-22 00:10:00,7.48,1351.94
4511,2020-12-22 00:40:00,7.45,1216.59
4512,2020-12-22 00:50:00,7.35,1198.88
4513,2020-12-22 01:20:00,7.42,1267.81
4514,2020-12-22 02:10:00,7.31,1347.56
4515,2020-12-23 07:20:00,7.31,1086.04
4516,2020-12-23 07:30:00,7.31,1563.38
4517,2020-12-23 17:50:00,7.49,1169.31
4518,2020-12-23 18:30:00,7.45,1175.79
4519,2020-12-24 03:00:00,7.41,1134.83
4520,2020-12-24 05:40:00,7.29,1277.45
4521,2020-12-26 17:00:00,7.26,1164.61
4522,2020-12-26 17:20:00,7.27,1147.33
4523,2020-12-26 17:30:00,7.28,1234.09
4524,2020-12-27 03:40:00,7.46,1270.83
4525,2021-01-03 16:00:00,7.32,1121.7
4526,2021-01-04 04:00:00,7.43,992.98
4527,2021-01-04 05:10:00,7.3,1362.18
4528,2021-01-04 05:20:00,7.41,1389.82
4529,2021-01-04 05:30:00,7.37,1307.01
4530,2021-01-04 05:40:00,7.44,1392.59
4531,2021-01-04 05:50:00,7.25,1376.8
4532,2021-01-04 14:00:00,7.29,1434.97
4533,2021-01-04 14:20:00,7.35,1307.08
4534,2021-01-04 17:30:00,7.33,1730.87
4535,2021-01-04 18:40:00,7.38,1743.82
4536,2021-01-04 19:30:00,7.33,1556.65
4537,2021-01-04 21:50:00,7.34,1157.14
4538,2021-01-04 22:50:00,7.28,1386.45
4539,2021-01-04 23:10:00,7.29,1196.5
4540,2021-01-04 23:40:00,7.3,1643.43
4541,2021-01-04 23:50:00,7.32,1637.34
4542,2021-01-07 11:40:00,7.25,1302.05
4543,2021-01-07 11:50:00,7.36,1414.95
4544,2021-01-07 13:20:00,7.43,1790.65
4545,2021-01-10 02:20:00,7.25,1170.49
4546,2021-01-13 16:40:00,7.26,1423.02
4547,2021-01-16 21:30:00,7.3,966.75
4548,2021-01-18 10:10:00,7.46,1405.11
4549,2021-01-21 03:40:00,7.26,1141.69
4550,2021-01-21 11:30:00,7.31,1462.92
4551,2021-01-22 07:50:00,7.25,1175.94
4552,2021-01-22 08:40:00,7.46,1365.99
4553,2021-01-22 20:50:00,7.41,1172.97
4554,2021-01-22 21:10:00,7.41,1158.05
4555,2021-01-22 22:20:00,7.29,919.72
4556,2021-01-26 10:30:00,7.65,1392.56
4557,2021-01-26 10:40:00,7.59,1579.53
4558,2021-01-26 10:50:00,7.67,1583.9
4559,2021-01-26 11:50:00,7.73,1418.55
4560,2021-01-26 12:00:00,7.55,1165.81
4561,2021-01-26 23:40:00,7.59,1914.2
4562,2021-01-26 23:50:00,7.62,1906.16
4563,2021-01-27 00:00:00,7.53,1853.34
4564,2021-01-27 11:40:00,7.69,1505.45
4565,2021-01-27 17:10:00,7.53,1155.72
4566,2021-01-30 04:10:00,7.54,1301.04
4567,2021-01-31 06:10:00,7.54,1526.45
4568,2021-01-31 06:30:00,7.61,1690.85
4569,2021-01-31 06:40:00,7.72,1849.48
4570,2021-01-31 06:50:00,7.54,1917.84
4571,2021-01-31 18:20:00,7.59,1747.3
4572,2021-02-01 04:00:00,7.5,1112.01
4573,2021-02-01 16:50:00,7.64,1130.58
4574,2021-02-01 18:00:00,7.58,1090.7
4575,2021-02-01 18:50:00,7.6,1518.62
4576,2021-02-04 01:50:00,7.73,1595.97
4577,2021-02-04 02:10:00,7.61,1460.64
4578,2021-02-04 02:20:00,7.51,1667.5
4579,2021-02-04 02:30:00,7.58,1459.87
4580,2021-02-04 03:10:00,7.53,1192.09
4581,2021-02-04 03:20:00,7.66,1078.24
4582,2021-02-04 14:00:00,7.57,1248.06
4583,2021-02-04 14:10:00,7.74,1639.04
4584,2021-02-04 14:30:00,7.62,1513.59
4585,2021-02-04 15:20:00,7.59,1514.02
4586,2021-02-04 19:00:00,7.59,1725.32
4587,2021-02-05 08:00:00,7.7,1871.97
4588,2021-02-05 19:20:00,7.74,1202.41
4589,2021-02-05 19:30:00,7.73,1503.56
4590,2021-02-10 01:20:00,7.63,1507.56
4591,2021-02-10 01:40:00,7.55,1540.92
4592,2021-02-10 11:40:00,7.59,1372.2
4593,2021-02-10 14:50:00,7.69,1488.1
4594,2021-02-10 22:00:00,7.6,1748.48
4595,2021-02-12 05:20:00,7.54,1514.83
4596,2021-02-15 20:40:00,7.61,1496.3
4597,2021-02-15 21:00:00,7.59,1468.97
4598,2021-02-15 21:10:00,7.63,1359.97
4599,2021-02-15 21:20:00,7.53,1201.78
4600,2021-02-15 22:00:00,7.57,1059.98
4601,2021-02-16 00:50:00,7.52,1471.78
4602,2021-02-16 01:10:00,7.53,1655.2
4603,2021-02-16 01:40:00,7.68,1675.52
4604,2021-02-16 01:50:00,7.66,1784.71
4605,2021-02-16 02:00:00,7.52,1269.07
4606,2021-02-16 02:20:00,7.59,1720.7
4607,2021-02-16 07:30:00,7.68,1694.17
4608,2021-02-16 09:30:00,7.62,1631.88
4609,2021-02-16 11:10:00,7.65,1375.41
4610,2021-02-16 15:50:00,7.71,1297.41
4611,2021-02-16 16:00:00,7.66,1470.78
4612,2021-02-17 05:20:00,7.64,1715.76
4613,2021-02-17 05:30:00,7.64,1833.37
4614,2021-02-17 05:40:00,7.73,1884.43
4615,2021-02-19 02:40:00,7.72,1885.31
4616,2021-02-19 02:50:00,7.51,1625.75
4617,2021-02-19 13:00:00,7.58,1459.32
4618,2021-02-19 22:20:00,7.56,1326.74
4619,2021-02-19 22:30:00,7.5,1074.27
4620,2021-02-19 23:00:00,7.5,1323.57
4621,2021-02-21 04:30:00,7.69,1429.7
4622,2021-02-21 07:40:00,7.73,1613.7
4623,2021-02-21 08:00:00,7.63,1281.54
4624,2021-02-21 17:50:00,7.51,1136.42
4625,2021-02-26 07:20:00,7.53,1045.01
4626,2021-02-26 07:30:00,7.54,1084.42
4627,2021-02-26 07:40:00,7.57,1347.2
4628,2021-02-26 12:10:00,7.5,1714.24
4629,2021-02-26 17:40:00,7.74,1505.34
4630,2021-03-01 14:30:00,7.53,1299.84
4631,2021-03-12 12:40:00,7.59,1884.03
4632,2021-03-12 13:10:00,7.59,1580.71
4633,2021-03-12 14:10:00,7.69,1532.1
4634,2021-03-12 15:00:00,7.64,1636.54
4635,2021-03-12 20:50:00,7.72,1637.65
4636,2021-03-13 06:30:00,7.56,1620.2
4637,2021-03-13 18:00:00,7.5,1884.49
4638,2021-03-21 07:10:00,7.69,1866.99
4639,2021-03-21 09:00:00,7.58,1529.06
4640,2021-03-21 12:50:00,7.63,1781.93
4641,2021-03-21 13:00:00,7.68,1735.83
4642,2021-03-22 05:10:00,7.64,1496.52
4643,2021-03-23 20:20:00,7.56,1871.33
4644,2020-11-25 02:20:00,7.55,1103.32
4645,2020-11-25 02:50:00,7.68,1282.49
4646,2020-11-25 04:20:00,7.56,1487.25
4647,2020-11-25 04:30:00,7.53,1392.99
4648,2020-11-25 06:10:00,7.54,1696.71
4649,2020-11-25 06:30:00,7.63,1290.32
4650,2020-11-25 06:40:00,7.66,1651.38
4651,2020-11-25 10:10:00,7.51,1665.31
4652,2020-11-25 10:20:00,7.65,1235.76
4653,2020-11-25 18:50:00,7.56,1773.27
4654,2020-11-25 19:00:00,7.61,1640.83
4655,2020-11-25 19:20:00,7.66,1416.0
4656,2020-12-01 06:00:00,7.56,1093.19
4657,2020-12-01 07:40:00,7.57,1542.02
4658,2020-12-01 07:50:00,7.63,1576.11
4659,2020-12-01 08:00:00,7.58,1392.52
4660,2020-12-01 08:10:00,7.56,1392.5
4661,2020-12-01 08:20:00,7.52,1388.66
4662,2020-12-01 14:10:00,7.5,1140.96
4663,2020-12-03 14:00:00,7.62,1491.59
4664,2020-12-04 17:10:00,7.6,1617.92
4665,2020-12-04 17:20:00,7.6,1620.78
4666,2020-12-04 17:30:00,7.72,1707.14
4667,2020-12-04 19:10:00,7.64,1716.63
4668,2020-12-04 19:20:00,7.71,1726.87
4669,2020-12-04 23:20:00,7.74,1740.65
4670,2020-12-05 00:30:00,7.66,1564.62
4671,2020-12-07 05:10:00,7.67,1361.93
4672,2020-12-07 05:30:00,7.55,1442.74
4673,2020-12-07 05:40:00,7.62,1454.53
4674,2020-12-07 07:00:00,7.68,1411.76
4675,2020-12-07 07:30:00,7.71,1687.95
4676,2020-12-07 18:50:00,7.61,1228.75
4677,2020-12-08 02:10:00,7.72,1675.08
4678,2020-12-08 18:50:00,7.66,1489.48
4679,2020-12-08 19:20:00,7.54,1483.03
4680,2020-12-08 19:50:00,7.55,1607.15
4681,2020-12-08 20:00:00,7.67,1570.61
4682,2020-12-08 20:20:00,7.66,1681.46
4683,2020-12-08 20:30:00,7.74,1717.22
4684,2020-12-08 20:40:00,7.68,1661.68
4685,2020-12-08 20:50:00,7.55,1532.39
4686,2020-12-13 15:00:00,7.61,1223.29
4687,2020-12-13 15:10:00,7.71,1401.16
4688,2020-12-13 16:00:00,7.65,1377.92
4689,2020-12-13 16:10:00,7.73,1424.93
4690,2020-12-13 16:30:00,7.67,1470.54
4691,2020-12-13 16:40:00,7.6,1379.46
4692,2020-12-13 16:50:00,7.73,1532.92
4693,2020-12-13 18:20:00,7.74,1494.48
4694,2020-12-13 18:30:00,7.55,1365.29
4695,2020-12-18 15:20:00,7.6,1825.16
4696,2020-12-20 13:00:00,7.52,1475.81
4697,2020-12-22 00:20:00,7.74,1429.7
4698,2020-12-22 00:30:00,7.65,1325.52
4699,2020-12-22 01:00:00,7.51,1293.55
4700,2020-12-22 01:10:00,7.52,1259.39
4701,2020-12-22 02:20:00,7.69,1517.35
4702,2020-12-23 07:50:00,7.67,1639.55
4703,2020-12-23 08:00:00,7.59,1304.27
4704,2020-12-23 08:10:00,7.56,1196.52
4705,2020-12-23 17:10:00,7.72,1409.19
4706,2020-12-23 17:20:00,7.51,1159.64
4707,2020-12-23 18:00:00,7.72,1246.24
4708,2020-12-23 18:10:00,7.67,1114.44
4709,2020-12-23 18:20:00,7.67,1181.62
4710,2020-12-23 18:40:00,7.51,1182.77
4711,2020-12-23 18:50:00,7.69,1373.72
4712,2020-12-23 19:30:00,7.7,1662.04
4713,2020-12-23 22:20:00,7.6,1013.75
4714,2020-12-24 01:00:00,7.62,1083.63
4715,2020-12-24 02:10:00,7.72,1545.75
4716,2020-12-24 02:20:00,7.56,1587.25
4717,2020-12-24 02:30:00,7.61,1499.08
4718,2020-12-24 02:50:00,7.7,1571.97
4719,2020-12-24 05:30:00,7.61,1255.61
4720,2020-12-24 05:50:00,7.59,1390.55
4721,2020-12-24 06:00:00,7.54,1295.12
4722,2020-12-24 06:10:00,7.62,1402.82
4723,2020-12-24 06:20:00,7.53,1671.95
4724,2020-12-24 06:30:00,7.74,1735.4
4725,2020-12-24 07:00:00,7.65,1221.05
4726,2020-12-27 04:00:00,7.54,1004.55
4727,2021-01-03 16:10:00,7.54,1482.56
4728,2021-01-04 04:30:00,7.69,1624.32
4729,2021-01-04 04:40:00,7.64,1417.36
4730,2021-01-04 04:50:00,7.6,1819.07
4731,2021-01-04 05:00:00,7.58,1817.69
4732,2021-01-04 13:50:00,7.58,1704.39
4733,2021-01-04 18:20:00,7.62,1793.15
4734,2021-01-04 18:30:00,7.55,1762.49
4735,2021-01-04 18:50:00,7.58,1797.55
4736,2021-01-04 23:00:00,7.66,1506.1
4737,2021-01-05 00:00:00,7.51,1681.69
4738,2021-01-05 00:20:00,7.62,1308.41
4739,2021-01-05 01:20:00,7.64,1690.75
4740,2021-01-07 12:00:00,7.61,1009.23
4741,2021-01-07 12:50:00,7.68,1652.1
4742,2021-01-08 16:30:00,7.62,1663.22
4743,2021-01-13 16:50:00,7.66,1543.17
4744,2021-01-13 17:00:00,7.71,1447.97
4745,2021-01-13 17:10:00,7.5,1212.23
4746,2021-01-13 17:20:00,7.53,1208.7
4747,2021-01-16 21:20:00,7.65,1462.3
4748,2021-01-17 18:10:00,7.58,1435.43
4749,2021-01-18 10:30:00,7.71,1504.12
4750,2021-01-18 10:40:00,7.64,1714.04
4751,2021-01-20 05:10:00,7.64,1043.08
4752,2021-01-21 11:20:00,7.65,1053.44
4753,2021-01-22 21:20:00,7.51,1606.78
4754,2021-01-25 03:00:00,7.81,1939.88
4755,2021-01-25 03:10:00,7.8,1744.57
4756,2021-01-25 03:40:00,7.78,1495.34
4757,2021-01-26 06:00:00,7.75,1810.25
4758,2021-01-26 11:00:00,7.97,1582.52
4759,2021-01-26 11:30:00,7.95,1519.02
4760,2021-01-26 11:40:00,7.94,1659.15
4761,2021-01-27 11:20:00,7.92,1906.77
4762,2021-01-27 11:30:00,7.77,1497.17
4763,2021-01-30 04:00:00,7.81,1534.91
4764,2021-01-31 07:00:00,7.75,1918.13
4765,2021-02-01 03:50:00,7.97,1233.57
4766,2021-02-01 18:40:00,7.84,1597.76
4767,2021-02-04 01:40:00,7.87,1698.41
4768,2021-02-04 02:00:00,7.84,1844.93
4769,2021-02-04 12:40:00,7.86,1350.01
4770,2021-02-04 13:10:00,7.96,1352.48
4771,2021-02-04 13:50:00,7.84,1571.93
4772,2021-02-04 19:10:00,7.82,1838.05
4773,2021-02-04 19:40:00,7.75,1830.36
4774,2021-02-10 10:50:00,7.92,1954.52
4775,2021-02-10 11:30:00,7.8,1703.75
4776,2021-02-10 15:00:00,7.85,1462.07
4777,2021-02-10 15:10:00,7.9,1812.56
4778,2021-02-10 16:10:00,7.75,2032.91
4779,2021-02-10 19:20:00,7.77,1753.9
4780,2021-02-12 05:10:00,7.82,1348.17
4781,2021-02-12 18:20:00,7.78,1498.75
4782,2021-02-14 15:20:00,7.96,1469.23
4783,2021-02-15 04:20:00,7.81,1350.6
4784,2021-02-15 20:50:00,7.83,1529.14
4785,2021-02-16 01:20:00,7.83,1845.97
4786,2021-02-16 01:30:00,7.9,1592.57
4787,2021-02-16 15:30:00,7.75,1416.11
4788,2021-02-16 15:40:00,7.84,1129.85
4789,2021-02-17 05:50:00,7.96,1909.53
4790,2021-02-18 16:50:00,7.82,2069.52
4791,2021-02-19 02:10:00,7.92,1902.52
4792,2021-02-19 12:20:00,7.78,1657.49
4793,2021-02-19 13:50:00,7.76,1608.57
4794,2021-02-19 22:00:00,7.86,1440.96
4795,2021-02-19 22:10:00,7.76,1389.25
4796,2021-02-19 23:10:00,7.84,1674.63
4797,2021-02-21 04:20:00,7.8,1622.95
4798,2021-02-21 04:40:00,7.92,1539.49
4799,2021-02-21 04:50:00,7.98,1599.17
4800,2021-02-21 05:10:00,7.98,1646.45
4801,2021-02-21 05:20:00,7.8,1479.88
4802,2021-02-21 05:30:00,7.91,1413.34
4803,2021-02-21 05:40:00,7.94,1376.15
4804,2021-02-21 05:50:00,7.95,1375.89
4805,2021-02-21 06:30:00,7.98,1720.7
4806,2021-02-21 06:50:00,7.85,1514.18
4807,2021-02-21 07:00:00,7.86,1512.92
4808,2021-02-21 07:10:00,7.96,1509.97
4809,2021-02-21 07:30:00,7.81,1633.4
4810,2021-02-21 07:50:00,7.77,1424.13
4811,2021-02-22 15:30:00,7.76,1934.32
4812,2021-02-25 23:40:00,7.85,1742.65
4813,2021-02-25 23:50:00,7.9,1717.32
4814,2021-02-26 00:00:00,7.96,2019.57
4815,2021-02-26 00:30:00,7.92,1684.68
4816,2021-02-26 00:40:00,7.92,1486.89
4817,2021-02-26 01:00:00,7.78,1587.5
4818,2021-02-26 06:10:00,7.97,1786.34
4819,2021-02-26 17:50:00,7.97,1243.8
4820,2021-03-01 14:50:00,7.85,1822.38
4821,2021-03-06 09:30:00,7.78,1089.19
4822,2021-03-08 01:30:00,7.9,1203.76
4823,2021-03-08 01:40:00,7.77,1150.94
4824,2021-03-13 05:30:00,7.76,2003.51
4825,2021-03-13 16:20:00,7.77,1763.75
4826,2021-03-21 07:00:00,7.79,1906.31
4827,2021-03-21 09:10:00,7.83,1637.36
4828,2021-03-21 12:10:00,7.92,1679.09
4829,2021-03-21 12:30:00,7.97,1696.97
4830,2021-03-21 12:40:00,7.77,1510.37
4831,2021-03-21 14:20:00,7.77,1685.32
4832,2021-03-22 00:50:00,7.99,1591.74
4833,2021-03-23 21:50:00,7.77,2074.22
4834,2021-03-24 08:20:00,7.84,1448.3
4835,2021-03-24 08:30:00,7.84,1527.64
4836,2021-03-24 12:40:00,7.83,1295.56
4837,2021-03-24 20:20:00,7.75,1670.1
4838,2021-03-24 20:30:00,7.88,1377.4
4839,2020-11-25 01:00:00,7.76,1534.15
4840,2020-11-25 02:30:00,7.78,1740.83
4841,2020-11-25 03:20:00,7.79,1293.93
4842,2020-11-25 03:30:00,7.85,1178.03
4843,2020-11-25 03:40:00,7.75,1294.11
4844,2020-11-25 06:20:00,7.75,1711.46
4845,2020-11-25 06:50:00,7.92,1514.56
4846,2020-11-25 07:00:00,7.96,1058.44
4847,2020-11-25 07:10:00,7.96,1135.78
4848,2020-11-25 11:10:00,7.76,1760.43
4849,2020-11-25 11:40:00,7.83,1471.77
4850,2020-11-25 18:20:00,7.78,1423.2
4851,2020-11-25 18:30:00,7.97,1478.88
4852,2020-12-01 05:40:00,7.86,1203.17
4853,2020-12-01 05:50:00,7.75,1178.9
4854,2020-12-01 14:50:00,7.78,1737.27
4855,2020-12-03 12:00:00,7.83,1494.54
4856,2020-12-04 13:30:00,7.85,1233.05
4857,2020-12-04 14:50:00,7.78,1819.47
4858,2020-12-04 16:10:00,7.88,1495.91
4859,2020-12-05 00:20:00,7.8,1659.59
4860,2020-12-07 04:50:00,7.75,1561.75
4861,2020-12-07 05:00:00,7.86,1451.44
4862,2020-12-07 06:00:00,7.9,1668.03
4863,2020-12-07 06:10:00,7.99,1735.15
4864,2020-12-07 06:40:00,7.89,1445.38
4865,2020-12-07 06:50:00,7.78,1442.72
4866,2020-12-07 08:00:00,7.79,1585.28
4867,2020-12-07 09:20:00,7.77,1167.04
4868,2020-12-07 10:40:00,7.91,1512.17
4869,2020-12-08 02:20:00,7.89,1702.52
4870,2020-12-08 12:00:00,7.88,1463.45
4871,2020-12-08 12:50:00,7.84,1469.98
4872,2020-12-08 13:00:00,7.9,1390.94
4873,2020-12-08 18:40:00,7.79,1634.95
4874,2020-12-08 19:00:00,7.77,1581.12
4875,2020-12-08 19:10:00,7.78,1576.84
4876,2020-12-13 15:20:00,7.77,1382.56
4877,2020-12-13 15:40:00,7.93,1510.69
4878,2020-12-13 15:50:00,7.88,1445.8
4879,2020-12-13 16:20:00,7.78,1451.23
4880,2020-12-13 17:00:00,7.97,1727.3
4881,2020-12-18 14:50:00,7.91,1808.07
4882,2020-12-18 15:00:00,7.99,1796.68
4883,2020-12-20 12:20:00,7.77,1672.01
4884,2020-12-22 02:30:00,7.92,1633.96
4885,2020-12-22 02:50:00,7.97,1675.22
4886,2020-12-23 06:10:00,7.99,1530.79
4887,2020-12-23 07:40:00,7.93,1727.02
4888,2020-12-23 17:30:00,7.81,1089.26
4889,2020-12-23 17:40:00,7.78,1265.3
4890,2020-12-23 19:00:00,7.95,1586.64
4891,2020-12-23 19:10:00,7.82,1464.48
4892,2020-12-23 19:20:00,7.76,1584.37
4893,2020-12-23 19:40:00,7.86,1480.35
4894,2020-12-24 01:30:00,7.82,1456.7
4895,2020-12-24 01:40:00,7.77,1251.69
4896,2020-12-24 01:50:00,7.78,1435.78
4897,2020-12-24 02:00:00,7.94,1589.86
4898,2020-12-24 02:40:00,7.82,1750.53
4899,2020-12-24 03:10:00,7.88,1277.24
4900,2020-12-24 05:10:00,7.99,1297.32
4901,2020-12-24 05:20:00,7.86,1197.47
4902,2020-12-24 06:40:00,7.75,1604.99
4903,2020-12-24 06:50:00,7.76,1289.19
4904,2020-12-24 07:10:00,7.76,1313.5
4905,2020-12-24 07:20:00,7.8,1470.16
4906,2020-12-24 07:30:00,7.88,1541.28
4907,2020-12-24 07:40:00,7.85,1461.19
4908,2020-12-24 07:50:00,7.83,1426.09
4909,2020-12-27 03:50:00,7.79,1655.1
4910,2021-01-03 14:50:00,7.99,1642.12
4911,2021-01-05 00:10:00,7.9,1725.6
4912,2021-01-05 00:30:00,7.85,1637.36
4913,2021-01-05 01:00:00,7.93,1697.63
4914,2021-01-05 01:10:00,7.98,1572.21
4915,2021-01-07 12:40:00,7.86,1116.23
4916,2021-01-08 15:20:00,7.78,1788.9
4917,2021-01-10 02:10:00,7.99,1325.25
4918,2021-01-10 03:00:00,7.77,1266.11
4919,2021-01-10 03:10:00,7.98,1652.9
4920,2021-01-10 06:50:00,7.82,1804.61
4921,2021-01-18 10:20:00,7.8,1816.98
4922,2021-01-18 10:50:00,7.78,1678.74
4923,2021-01-18 11:00:00,7.82,1691.71
4924,2021-01-21 11:10:00,7.98,1149.67
4925,2021-01-22 12:20:00,7.97,1094.04
4926,2021-01-22 12:30:00,7.96,1153.7
4927,2021-01-25 03:50:00,8.0,1404.87
4928,2021-01-26 05:50:00,8.05,2337.21
4929,2021-01-26 11:20:00,8.23,1600.94
4930,2021-01-27 02:50:00,8.08,2355.97
4931,2021-01-27 04:10:00,8.22,2166.95
4932,2021-01-27 04:20:00,8.24,2299.05
4933,2021-01-27 10:40:00,8.04,2213.16
4934,2021-01-27 17:20:00,8.12,1675.19
4935,2021-01-27 17:30:00,8.23,2112.99
4936,2021-01-27 17:40:00,8.13,2238.38
4937,2021-01-27 17:50:00,8.1,2251.98
4938,2021-01-27 18:40:00,8.17,1959.23
4939,2021-01-27 18:50:00,8.03,2210.54
4940,2021-01-27 19:10:00,8.17,2348.87
4941,2021-01-30 03:40:00,8.14,2250.38
4942,2021-01-30 03:50:00,8.12,1627.56
4943,2021-01-31 07:10:00,8.12,2105.9
4944,2021-01-31 15:50:00,8.14,2165.44
4945,2021-01-31 18:00:00,8.09,2114.21
4946,2021-01-31 18:10:00,8.03,1999.09
4947,2021-02-01 03:40:00,8.14,1073.71
4948,2021-02-01 13:20:00,8.18,1875.96
4949,2021-02-01 16:40:00,8.21,1451.61
4950,2021-02-01 17:00:00,8.07,1806.73
4951,2021-02-01 17:10:00,8.09,1883.04
4952,2021-02-03 23:40:00,8.13,2251.02
4953,2021-02-03 23:50:00,8.05,2068.02
4954,2021-02-04 03:30:00,8.16,1616.76
4955,2021-02-04 03:50:00,8.14,1401.56
4956,2021-02-04 13:00:00,8.05,1544.2
4957,2021-02-04 13:20:00,8.18,1442.69
4958,2021-02-04 13:30:00,8.12,1660.55
4959,2021-02-04 13:40:00,8.05,1949.24
4960,2021-02-04 14:20:00,8.05,1922.13
4961,2021-02-04 17:40:00,8.09,2268.52
4962,2021-02-04 17:50:00,8.18,2238.76
4963,2021-02-04 19:20:00,8.17,1663.03
4964,2021-02-05 07:00:00,8.24,1171.32
4965,2021-02-10 00:40:00,8.24,1756.12
4966,2021-02-10 00:50:00,8.17,1162.72
4967,2021-02-10 10:40:00,8.16,2339.5
4968,2021-02-10 11:00:00,8.12,1734.89
4969,2021-02-10 11:10:00,8.13,1759.51
4970,2021-02-10 11:20:00,8.13,2071.03
4971,2021-02-10 15:20:00,8.12,2200.26
4972,2021-02-10 15:30:00,8.11,2272.66
4973,2021-02-10 16:00:00,8.01,2214.01
4974,2021-02-10 16:20:00,8.14,2314.74
4975,2021-02-12 04:50:00,8.09,1275.4
4976,2021-02-12 05:00:00,8.08,1268.47
4977,2021-02-15 08:20:00,8.02,1521.17
4978,2021-02-15 14:00:00,8.11,2131.17
4979,2021-02-15 14:30:00,8.06,2297.03
4980,2021-02-15 14:40:00,8.09,2389.18
4981,2021-02-15 14:50:00,8.02,1944.85
4982,2021-02-15 15:00:00,8.19,1588.47
4983,2021-02-16 07:40:00,8.18,1856.09
4984,2021-02-16 08:00:00,8.16,2086.72
4985,2021-02-16 09:00:00,8.21,1840.35
4986,2021-02-16 09:10:00,8.1,1725.88
4987,2021-02-16 09:20:00,8.02,1840.19
4988,2021-02-17 06:10:00,8.21,2298.34
4989,2021-02-17 06:30:00,8.12,2069.51
4990,2021-02-17 06:40:00,8.1,2409.97
4991,2021-02-19 02:20:00,8.2,2210.0
4992,2021-02-19 02:30:00,8.1,2175.09
4993,2021-02-19 12:30:00,8.06,1755.87
4994,2021-02-19 12:50:00,8.09,1867.64
4995,2021-02-19 13:40:00,8.09,2150.92
4996,2021-02-19 23:20:00,8.07,1864.43
4997,2021-02-21 04:10:00,8.03,1798.63
4998,2021-02-21 05:00:00,8.05,1658.46
4999,2021-02-21 06:00:00,8.05,1470.26
5000,2021-02-21 06:10:00,8.07,1533.65
5001,2021-02-21 06:20:00,8.04,1719.47
5002,2021-02-21 06:40:00,8.03,1705.89
5003,2021-02-21 07:20:00,8.02,1591.21
5004,2021-02-24 06:30:00,8.11,2229.23
5005,2021-02-25 19:20:00,8.02,1996.28
5006,2021-02-25 19:50:00,8.17,1725.26
5007,2021-02-25 20:00:00,8.06,1902.54
5008,2021-02-25 20:10:00,8.22,1943.38
5009,2021-02-25 23:30:00,8.11,1938.54
5010,2021-02-26 00:10:00,8.0,1909.2
5011,2021-02-26 00:20:00,8.1,1993.41
5012,2021-02-26 00:50:00,8.11,1722.44
5013,2021-02-26 18:00:00,8.02,1660.34
5014,2021-02-26 18:10:00,8.17,2146.99
